n		X[m]		Y[m]		Z[m]
216		4.22789E+03	1.19026E+03	-2.94673E+03
217		4.11923E+03	1.19202E+03	-2.93441E+03
218		4.22789E+03	1.19026E+03	-2.93317E+03
219		4.11923E+03	1.19200E+03	-2.92098E+03
220		4.22787E+03	1.19027E+03	-2.91961E+03
221		4.13869E+03	1.29893E+03	-3.04240E+03
222		4.24734E+03	1.29717E+03	-3.04206E+03
223		4.13870E+03	1.29892E+03	-3.02886E+03
224		4.24735E+03	1.29717E+03	-3.02840E+03
225		4.13869E+03	1.29890E+03	-3.01532E+03
226		4.24734E+03	1.29717E+03	-3.01474E+03
227		4.13869E+03	1.29888E+03	-3.00177E+03
228		4.24734E+03	1.29716E+03	-3.00108E+03
229		4.13868E+03	1.29885E+03	-2.98823E+03
230		4.24733E+03	1.29716E+03	-2.98742E+03
231		4.13868E+03	1.29883E+03	-2.97469E+03
232		4.24732E+03	1.29716E+03	-2.97377E+03
233		4.13867E+03	1.29881E+03	-2.96115E+03
234		4.24731E+03	1.29716E+03	-2.96011E+03
235		4.13867E+03	1.29879E+03	-2.94761E+03
236		4.24731E+03	1.29716E+03	-2.94645E+03
237		4.13866E+03	1.29877E+03	-2.93406E+03
238		4.24730E+03	1.29716E+03	-2.93279E+03
239		4.13866E+03	1.29875E+03	-2.92052E+03
240		4.24728E+03	1.29716E+03	-2.91913E+03
241		4.15813E+03	1.40574E+03	-3.04290E+03
242		4.26676E+03	1.40410E+03	-3.04256E+03
243		4.15814E+03	1.40572E+03	-3.02925E+03
244		4.26677E+03	1.40410E+03	-3.02879E+03
245		4.15813E+03	1.40569E+03	-3.01561E+03
246		4.26676E+03	1.40409E+03	-3.01502E+03
247		4.15812E+03	1.40566E+03	-3.00196E+03
248		4.26675E+03	1.40409E+03	-3.00125E+03
249		4.15812E+03	1.40563E+03	-2.98831E+03
250		4.26675E+03	1.40408E+03	-2.98748E+03
251		4.15811E+03	1.40561E+03	-2.97466E+03
252		4.26674E+03	1.40408E+03	-2.97371E+03
253		4.15811E+03	1.40558E+03	-2.96101E+03
254		4.26673E+03	1.40407E+03	-2.95994E+03
255		4.15810E+03	1.40555E+03	-2.94736E+03
256		4.26672E+03	1.40407E+03	-2.94617E+03
257		4.15809E+03	1.40552E+03	-2.93371E+03
258		4.26671E+03	1.40406E+03	-2.93240E+03
259		4.15809E+03	1.40549E+03	-2.92007E+03
260		4.26669E+03	1.40406E+03	-2.91863E+03
261		4.17757E+03	1.51254E+03	-3.04340E+03
262		4.28618E+03	1.51104E+03	-3.04292E+03
263		4.17757E+03	1.51251E+03	-3.02965E+03
264		4.28619E+03	1.51103E+03	-3.02906E+03
265		4.17757E+03	1.51248E+03	-3.01589E+03
266		4.28618E+03	1.51102E+03	-3.01520E+03
267		4.17756E+03	1.51245E+03	-3.00214E+03
268		4.28617E+03	1.51101E+03	-3.00133E+03
269		4.17755E+03	1.51241E+03	-2.98838E+03
270		4.28616E+03	1.51100E+03	-2.98747E+03
271		4.17755E+03	1.51238E+03	-2.97463E+03
